Date,Open,High,Low,Close,Adj Close,Volume
2019-07-19,143.365204,144.913956,142.973236,143.097519,124.310471,7626072
2019-07-22,143.556412,145.258133,143.116638,143.154877,124.360298,4280860
2019-07-23,143.948380,144.091782,141.854691,143.766724,124.891815,3914341
2019-07-24,143.518158,144.789673,142.638626,143.432129,124.601135,3088210
2019-07-25,143.231354,143.996170,142.074570,143.776291,124.900124,3244797
2019-07-26,144.359467,144.751434,143.499039,144.703629,125.705711,3037898
2019-07-29,144.464630,144.818359,143.709366,144.244736,125.307076,2170973
2019-07-30,143.403442,143.785858,142.657745,143.183563,124.385193,2753804
2019-07-31,143.116638,143.575531,139.952194,141.720840,123.114540,3894153
2019-08-01,142.351822,146.099426,141.969406,143.709366,124.841972,6635824
2019-08-02,142.476105,146.223709,139.187378,140.774384,122.292328,8474378
2019-08-05,138.604202,138.718933,133.030594,134.569794,116.902321,7442185
2019-08-06,135.783936,136.204590,133.183563,134.541107,116.877419,5303952
2019-08-07,132.638626,133.441681,130.411087,132.992355,115.531982,6204767
2019-08-08,132.361374,134.244736,131.701721,133.938812,117.789009,5503111
2019-08-09,133.145309,133.183563,129.397705,130.143402,114.451218,5485852
2019-08-12,129.694077,129.894836,127.323135,127.791588,112.382996,4271759
2019-08-13,127.915871,130.564056,126.969406,129.818359,114.165367,4730117
2019-08-14,128.021027,128.260040,125.219887,125.478012,110.348358,5349453
2019-08-15,125.449333,126.548759,124.521988,126.118546,110.911659,3910889
2019-08-16,127.189293,128.671127,127.103249,127.877632,112.458649,3150552
2019-08-19,128.948380,130.334610,128.948380,129.101334,113.534798,3310695
2019-08-20,129.292542,129.330780,126.969406,127.151054,111.819695,3157456
2019-08-21,129.024857,129.961761,127.915871,128.346085,112.870621,2934762
2019-08-22,128.766724,129.713196,127.925430,128.412994,112.929451,2818865
2019-08-23,127.753349,128.355637,123.164436,123.871895,108.935905,5040046
2019-08-26,125.286804,125.525810,123.479927,124.273422,109.289017,2964259
2019-08-27,125.430206,125.908218,124.579353,125.401527,110.281105,4945488
2019-08-28,124.703636,127.045891,124.321220,126.921608,111.617897,2838426
2019-08-29,128.279160,129.722748,128.145309,128.948380,113.400299,3108503
2019-08-30,129.617584,130.086044,128.451248,129.569794,113.946770,3096788
2019-09-03,128.919693,128.967499,127.466537,128.202682,112.744514,2957983
2019-09-04,129.741867,130.430206,129.206497,130.325043,114.610970,2351303
2019-09-05,132.217972,135.468445,131.978973,134.770554,118.520447,5242134
2019-09-06,135.296371,135.305923,134.282990,134.388138,118.184143,2695333
2019-09-09,134.407272,136.730408,134.282990,136.328873,119.890884,4421024
2019-09-10,136.711288,139.063095,136.673035,138.671127,121.950691,5208766
2019-09-11,138.479919,138.738052,136.434036,137.284897,120.731636,4047706
2019-09-12,137.695984,137.705551,135.640533,137.304016,120.748436,2620648
2019-09-13,137.973236,138.288712,136.959854,137.351822,120.790482,2308104
2019-09-16,136.290634,137.323135,136.013382,136.214142,119.789955,2017211
2019-09-17,136.214142,136.214142,134.474182,135.946457,119.554550,3068127
2019-09-18,135.803055,136.042068,134.330780,135.965576,119.571381,2074846
2019-09-19,136.195023,138.652008,136.185471,136.682602,120.201958,3232035
2019-09-20,136.950287,137.504776,135.583176,135.640533,119.285530,5432296
2019-09-23,134.980881,135.965576,134.378586,135.822174,119.445290,1901523
2019-09-24,136.233276,136.606125,134.866150,135.449326,119.117371,3380254
2019-09-25,135.506699,137.313583,134.665390,136.864243,120.361679,2642928
2019-09-26,136.873810,137.552582,135.191208,137.237091,120.689560,2416051
2019-09-27,138.059280,138.709366,136.118546,136.940720,120.428940,2465213
2019-09-30,137.409180,140.124283,137.409180,139.024857,122.261765,4171866
2019-10-01,139.187378,140.869980,137.227539,137.342255,120.782082,3096997
2019-10-02,135.936905,136.013382,134.388138,135.458893,119.125786,3494477
2019-10-03,135.391968,135.822174,133.059280,135.774384,119.403229,3063525
2019-10-04,135.812622,136.768646,134.827911,136.701721,120.218758,2524626
2019-10-07,136.003830,136.424469,135.009567,135.066925,118.781075,2538119
2019-10-08,134.072662,134.292542,132.170166,132.294449,116.342903,3373768
2019-10-09,133.623322,134.158707,132.686417,133.527725,117.427490,2741357
2019-10-10,133.623322,135.544937,133.422562,134.923523,118.654968,2713010
2019-10-11,136.491394,138.145309,136.338425,136.481842,120.025398,3134653
2019-10-14,136.051620,136.166351,135.105164,135.793503,119.420067,2415737
2019-10-15,136.271515,137.399612,135.573608,136.711288,120.227165,3164673
2019-10-16,136.223709,136.663483,135.172089,135.860428,119.478912,5577900
2019-10-17,129.063095,130.019119,127.065010,128.355637,112.879013,16484751
2019-10-18,128.317398,128.575531,126.434036,128.193115,112.736092,7507665
2019-10-21,126.778206,127.246651,125.143402,126.749519,111.466568,6596181
2019-10-22,126.720840,128.154877,125.822182,128.068832,112.626793,4353034
2019-10-23,127.648186,128.652008,126.864243,128.470367,112.979912,3777001
2019-10-24,128.900574,129.130020,127.437859,128.173996,112.719276,2718031
2019-10-25,128.221802,129.952194,128.202682,129.483749,113.871109,2697739
2019-10-28,130.019119,130.621414,129.493301,129.990433,114.316696,3374501
2019-10-29,129.464630,129.608032,127.571701,127.934990,112.509087,4352092
2019-10-30,127.944550,129.330780,127.342255,129.302109,113.711372,2356638
2019-10-31,129.168259,129.302109,127.370934,127.848946,112.433418,3569057
2019-11-01,128.585083,129.598465,128.193115,129.569794,113.946770,3231931
2019-11-04,130.248566,131.682602,130.238998,131.615677,115.745995,3488828
2019-11-05,131.739960,132.657745,131.577438,131.826004,115.930923,3153690
2019-11-06,131.931168,132.676865,131.500961,132.676865,116.679214,4683256
2019-11-07,131.806885,133.021027,131.529633,131.634796,117.193741,4261195
2019-11-08,131.529633,131.558319,130.172089,131.558319,117.125648,2383206
2019-11-11,131.166351,131.166351,129.063095,129.512421,115.304199,2686128
2019-11-12,129.894836,130.650101,129.082214,129.627151,115.406334,3186639
2019-11-13,129.435944,129.617584,127.963669,128.565964,114.461571,3052646
2019-11-14,128.231354,128.422562,127.466537,128.107071,114.053024,4425940
2019-11-15,128.479919,129.177826,128.135757,128.489487,114.393486,3412575
2019-11-18,128.393875,128.565964,127.370934,128.403442,114.316887,3358078
2019-11-19,128.948380,129.426392,128.546844,128.604202,114.495613,3132770
2019-11-20,128.164429,128.546844,126.912048,127.342255,113.372116,4328557
2019-11-21,127.533463,128.269592,127.131927,127.954109,113.916840,3499184
2019-11-22,128.288712,128.728485,127.715103,128.432129,114.342422,3449185
2019-11-25,128.556412,130.019119,128.441681,129.990433,115.729774,2709245
2019-11-26,130.162521,130.162521,128.843216,129.149139,114.980774,3967687
2019-11-27,129.397705,129.741867,127.743790,127.887192,113.857269,3431821
2019-11-29,127.724663,128.604202,127.179733,128.537292,114.436043,1909264
2019-12-02,128.537292,128.585083,126.653923,127.065010,113.125282,3208187
2019-12-03,126.195030,126.615677,124.942642,126.309753,112.452881,3810055
2019-12-04,127.017204,127.801147,126.156792,126.185471,112.342239,3692380
2019-12-05,127.141495,127.380501,125.841301,126.108986,112.274139,3760788
2019-12-06,126.912048,128.001907,126.864243,127.361374,113.389137,3595625
2019-12-09,127.485657,128.671127,127.399620,128.030594,113.984932,3105051
2019-12-10,128.030594,128.910141,127.686424,128.021027,113.976425,3640498
2019-12-11,128.212234,128.594650,127.791588,127.877632,113.848747,4135152
2019-12-12,127.820267,129.694077,127.782028,129.369019,115.176537,5046009
2019-12-13,128.824097,129.541107,128.116638,128.307846,114.231773,2651610
2019-12-16,129.005737,129.493301,127.963669,128.231354,114.163681,3189463
2019-12-17,128.374756,128.766724,127.590820,128.317398,114.240273,3040931
2019-12-18,128.632889,129.063095,128.250473,128.499039,114.402000,3244483
2019-12-19,128.546844,128.804977,128.288712,128.642441,114.529655,4044359
2019-12-20,129.770554,130.420654,129.015289,129.627151,115.406334,7438943
2019-12-23,129.808792,130.162521,129.063095,129.588913,115.372314,2932147
2019-12-24,129.646271,129.655838,128.690247,129.043976,114.887154,1257397
2019-12-26,129.043976,129.359467,128.728485,128.977051,114.827568,2227666
2019-12-27,129.063095,129.780121,128.938812,129.321228,115.133972,2878801
2019-12-30,129.254303,129.349899,126.673042,126.969406,113.040176,4308369
2019-12-31,126.701721,128.221802,126.577438,128.145309,114.087074,3951265
2020-01-02,129.063095,129.942642,128.843216,129.464630,115.261650,3293436
2020-01-03,127.695984,128.929260,127.686424,128.432129,114.342422,2482890
2020-01-06,127.552582,128.336517,127.342255,128.202682,114.138153,2537073
2020-01-07,127.810707,129.024857,127.533463,128.288712,114.214745,3232977
2020-01-08,128.594650,129.885284,128.030594,129.359467,115.168030,4545916
2020-01-09,129.770554,130.774384,129.359467,130.726578,116.385155,3902208
2020-01-10,130.975143,131.806885,130.315491,130.678772,116.342598,3405148
2020-01-13,129.521988,130.630981,129.130020,130.592728,116.265984,3693426
2020-01-14,130.286804,131.108994,129.588913,129.847031,115.602104,3850326
2020-01-15,130.019119,131.988525,129.741867,130.611862,116.283035,4232011
2020-01-16,131.281067,132.112808,130.984711,131.912048,117.440575,4519661
2020-01-17,130.535370,132.246658,130.172089,132.227539,117.721466,5881972
2020-01-21,131.749527,133.221802,131.548752,133.049713,118.453438,7577329
2020-01-22,137.017212,139.378586,136.281067,137.562134,122.470825,17228038
2020-01-23,137.858505,138.059280,135.898666,136.587006,121.602676,5918059
2020-01-24,137.084137,137.590820,134.282990,134.378586,119.636513,5836889
2020-01-27,132.409180,133.910141,132.026764,132.523895,117.985298,4358264
2020-01-28,133.365204,134.292542,132.648178,133.412994,118.776871,3610374
2020-01-29,133.049713,133.441681,131.548752,131.634796,117.193741,3194275
2020-01-30,130.745697,130.946457,129.034424,130.755264,116.410690,5290563
2020-01-31,136.615677,137.715103,134.598465,137.409180,122.334648,19868352
2020-02-03,137.906311,140.803055,137.571701,139.837479,124.496552,9295488
2020-02-04,141.281067,142.810699,140.420654,142.552582,126.913780,5879566
2020-02-05,143.604202,150.516251,143.546844,149.455063,133.059036,15048593
2020-02-06,149.923523,151.768646,148.585083,149.866150,133.425034,8786923
2020-02-07,147.753342,148.699814,146.195023,146.663483,132.000565,6718876
2020-02-10,146.242828,147.648178,144.913956,147.638626,132.878235,5480831
2020-02-11,148.298279,148.393875,146.013382,146.730408,132.060806,4011515
2020-02-12,146.988525,148.757172,146.768646,148.479919,133.635422,4641939
2020-02-13,147.581268,148.021027,146.663483,147.523895,132.774963,3996452
2020-02-14,147.629059,147.762909,143.183563,144.072662,129.668762,6379763
2020-02-18,143.202682,144.722748,143.059280,144.455063,130.012924,3496778
2020-02-19,144.875717,145.210327,143.699814,144.225616,129.806442,2858613
2020-02-20,144.177826,144.952194,142.934998,144.569794,130.116180,3013003
2020-02-21,144.397705,144.397705,142.294449,143.250473,128.928818,3699597
2020-02-24,139.110901,141.539200,138.986618,139.990433,125.994682,5703210
2020-02-25,140.066925,140.602295,135.047806,135.478012,121.933403,6497229
2020-02-26,136.615677,137.724670,133.460800,133.604202,120.246925,5656663
2020-02-27,131.204590,132.590820,127.160614,127.256210,114.533569,8808471
2020-02-28,124.263863,125.325050,120.803062,124.426384,111.986664,13607832
2020-03-02,125.000000,128.527725,122.323135,128.393875,115.557495,8923844
2020-03-03,128.565964,130.114716,122.179733,123.231361,110.911125,8259321
2020-03-04,125.793503,128.374756,123.326958,128.317398,115.488670,5226234
2020-03-05,124.760994,126.472275,122.801147,123.852776,111.470413,5696725
2020-03-06,121.128105,122.686424,119.043976,122.112808,109.904396,8570192
2020-03-09,114.875717,117.026772,112.122368,112.629066,101.368797,11252345
2020-03-10,117.380501,119.388145,110.669212,119.282982,107.357491,11935592
2020-03-11,115.688339,117.189293,111.261948,112.782028,101.506470,8835039
2020-03-12,104.827919,104.971321,97.782028,98.288719,88.462158,13088284
2020-03-13,103.900574,104.359467,96.376671,103.202675,92.884827,13077197
2020-03-16,93.690247,102.686424,90.822182,94.722755,85.252708,11054128
2020-03-17,96.185471,102.676865,92.829826,101.959846,91.766266,9684182
2020-03-18,95.038239,102.227531,95.028679,98.996178,89.098877,9176035
2020-03-19,97.829826,99.130020,93.919693,95.927345,86.336853,8782739
2020-03-20,96.481834,96.548759,90.544930,91.195030,82.077667,11031639
2020-03-23,90.439774,93.441681,86.577438,90.602295,81.544197,10176952
2020-03-24,95.592735,101.376671,94.894836,100.841301,90.759544,8340699
2020-03-25,100.841301,107.533463,98.307838,101.195030,91.077904,9052084
2020-03-26,102.208412,108.173996,100.927345,107.925430,97.135429,7482561
2020-03-27,103.804970,106.596558,102.915871,103.279160,92.953667,6718458
2020-03-30,103.336517,108.470360,103.068832,107.963669,97.169838,5820467
2020-03-31,107.074570,108.804970,105.325050,106.051628,95.448952,6635092
2020-04-01,101.682602,105.086044,99.923515,100.516251,90.466980,6394093
2020-04-02,100.736137,105.468452,100.516251,105.162521,94.648743,6619820
2020-04-03,104.130020,105.229446,100.305923,101.663483,91.499527,4747585
2020-04-06,105.497131,110.544930,105.286804,109.770554,98.796066,7357773
2020-04-07,113.575523,114.311661,109.818359,109.885277,98.899330,5852684
2020-04-08,111.195030,114.684509,110.009560,114.043976,102.642250,5395896
2020-04-09,115.181641,117.514343,114.885277,116.156792,104.543839,5832705
2020-04-13,116.281075,116.443596,112.848946,115.822182,104.242676,5355206
2020-04-14,118.030594,119.674950,117.227531,118.460800,106.617500,5322780
2020-04-15,113.881454,114.904396,111.625237,113.470360,102.125977,5896616
2020-04-16,113.776291,114.483749,109.388145,110.640533,99.579086,6754650
2020-04-17,114.053535,115.095604,112.734222,114.837479,103.356430,5194436
2020-04-20,113.910133,117.456978,112.944550,115.114723,103.605965,8558058
2020-04-21,108.986618,111.998085,107.131927,111.625237,100.465332,15009054
2020-04-22,114.598473,115.038239,112.380501,114.063095,102.659462,7412479
2020-04-23,114.311661,117.619499,113.881454,116.013382,104.414772,7198154
2020-04-24,117.026772,119.502869,115.449333,119.235184,107.314468,5215251
2020-04-27,120.038239,121.405357,119.952202,120.382408,108.346992,5150295
2020-04-28,122.399620,122.562141,119.866158,120.717018,108.648148,4997893
2020-04-29,123.212234,123.623329,121.921608,123.030594,110.730415,5499450
2020-04-30,120.956024,121.673042,119.713196,120.038239,108.037224,6941047
2020-05-01,117.772469,118.040154,116.051628,116.510513,104.862198,5152073
2020-05-04,115.506691,116.606117,114.139580,116.328873,104.698723,4202723
2020-05-05,117.963669,118.852776,117.084129,117.189293,105.473114,4078772
2020-05-06,117.820267,118.594643,117.026772,117.753349,105.980782,4042372
2020-05-07,117.571701,117.839386,115.535370,115.898659,105.775703,4615580
2020-05-08,117.275337,117.810707,115.736137,117.581261,107.311348,5232615
2020-05-11,116.453156,118.021034,115.363289,117.198853,106.962334,3697924
2020-05-12,117.600380,118.852776,114.971321,114.971321,104.929367,5004587
2020-05-13,114.674950,114.713196,109.799232,110.640533,100.976852,6153409
2020-05-14,109.531548,111.940727,106.892921,111.806885,102.041328,5501332
2020-05-15,110.831741,112.227531,110.181641,111.835564,102.067490,5006470
2020-05-18,114.608032,116.978966,114.483749,116.214149,106.063652,4399162
2020-05-19,115.860420,116.797325,114.856598,115.000000,104.955544,3390191
2020-05-20,115.611855,117.084129,115.296364,116.042068,105.906593,4017372
2020-05-21,115.669212,116.367111,113.738052,113.881454,103.934700,4184941
2020-05-22,114.120461,114.216064,112.418739,113.183556,103.297745,4373117
2020-05-26,115.965584,117.227531,115.688339,116.405357,106.238159,5720888
2020-05-27,118.489487,120.296364,118.040154,120.019119,109.536278,5990965
2020-05-28,121.290634,121.386230,118.757172,119.053535,108.655029,4095404
2020-05-29,118.231361,119.627151,116.864243,119.407265,108.977852,8294675
2020-06-01,119.158699,120.219887,118.575523,119.397705,108.969147,3003798
2020-06-02,120.143402,120.458893,119.177818,120.458893,109.937637,3115093
2020-06-03,121.558319,123.900574,121.414917,123.374763,112.598831,4097914
2020-06-04,122.160614,123.279160,121.434036,123.221794,112.459213,4042581
2020-06-05,128.001907,128.326965,125.956024,126.252388,115.225113,6163764
2020-06-08,126.453156,129.904404,126.453156,129.780121,118.444733,5617543
2020-06-09,127.648186,127.724663,125.258125,126.070747,115.059341,5641706
2020-06-10,126.338432,126.414917,124.091782,124.158699,113.314293,4952601
2020-06-11,120.487572,120.554497,112.657745,112.820267,102.966194,12304726
2020-06-12,115.917786,117.705544,114.034416,116.548759,106.369026,6506434
2020-06-15,113.948372,116.988525,113.087952,116.300194,106.142166,5385959
2020-06-16,119.502869,121.892921,117.743790,119.646271,109.195992,5864608
2020-06-17,120.296364,120.697899,117.973228,118.690247,108.323479,3302013
2020-06-18,117.590820,118.929253,116.950287,118.699806,108.332184,2997208
2020-06-19,120.621414,121.242828,116.873802,117.084129,106.857651,8471554
2020-06-22,116.749519,117.112808,115.229446,115.745697,105.636101,4993081
2020-06-23,116.644356,117.495216,113.986618,114.158699,104.187729,6937700
2020-06-24,113.116638,113.116638,110.783936,111.300194,101.578888,7061546
2020-06-25,111.625237,113.967499,110.994263,113.795410,103.856163,6412608
2020-06-26,113.059273,113.757172,111.147224,112.036331,102.250725,11244605
2020-06-29,112.791588,114.512428,112.208412,114.483749,104.484375,4350837
2020-06-30,113.948372,115.869980,113.766731,115.458893,105.374352,4099797
2020-07-01,114.980881,115.898659,113.164436,113.326958,103.428635,4869967
2020-07-02,114.426384,116.080307,114.015297,114.435944,104.440765,3919362
2020-07-06,115.917786,116.491394,114.206497,114.904396,104.868294,4231488
2020-07-07,113.766731,114.254303,112.170174,112.409180,102.591003,4474893
2020-07-08,112.868073,113.422562,111.357552,112.533463,102.704445,5431669
2020-07-09,112.810707,112.810707,110.133842,110.621414,100.959396,4982098
2020-07-10,110.420647,113.355644,110.219887,113.145317,103.262856,4482842
2020-07-13,114.512428,115.669212,113.441681,113.957932,104.004494,4864632
2020-07-14,113.403442,115.573616,112.734222,115.296364,105.226021,4742982
2020-07-15,117.017204,118.508606,116.778206,117.590820,107.320068,4679176
2020-07-16,117.284897,119.005737,116.787766,118.556404,108.201317,4530121
2020-07-17,118.919693,120.105164,117.782028,119.608032,109.161102,4167892
2020-07-20,120.525810,121.481834,119.636711,120.812622,110.260475,10384374
2020-07-21,125.391968,126.357552,120.267685,120.516251,109.989990,16063004
2020-07-22,120.363289,123.776291,120.267685,123.011475,112.267273,8572388
2020-07-23,123.422562,123.680687,121.558319,121.730400,111.098083,4414225
2020-07-24,120.917786,122.036331,119.980881,120.258125,109.754402,3693531
2020-07-27,119.369026,120.764816,119.225624,120.659653,110.120865,3905136
2020-07-28,120.286804,120.783936,118.690247,118.996178,108.602684,4370397
2020-07-29,119.082214,120.449333,118.613770,119.808792,109.344330,2963109
2020-07-30,118.269600,118.451241,116.290634,117.495216,107.232826,4171553
2020-07-31,117.313576,117.581261,115.764816,117.533463,107.267715,5519847
2020-08-03,118.068832,118.938812,116.778206,118.843208,108.463081,3688301
2020-08-04,118.374763,120.325050,118.374763,120.305923,109.798027,3625541
2020-08-05,121.156792,121.175911,119.130020,119.933075,109.457748,3786102
2020-08-06,119.502869,120.707458,119.502869,120.573616,110.042343,3574287
2020-08-07,118.068832,119.569794,117.791588,119.464630,110.524368,3818946
2020-08-10,119.904396,121.644356,119.674950,121.520073,112.425980,4150842
2020-08-11,123.097511,124.732315,121.042068,121.175911,112.107567,5231255
2020-08-12,121.998085,122.170174,120.344170,121.128105,112.063347,3692066
2020-08-13,120.420647,120.831741,119.282982,119.531548,110.586281,3317180
2020-08-14,118.738052,120.038239,118.460800,119.760994,110.798553,3099716
2020-08-17,119.741875,120.066925,118.938812,118.967499,110.064438,3514665
2020-08-18,119.502869,119.980881,118.776291,119.426384,110.488983,3014990
2020-08-19,119.340347,119.980881,118.068832,118.393883,109.533745,3916119
2020-08-20,117.782028,118.585083,117.409180,117.734222,108.923454,2679015
2020-08-21,117.600380,118.049713,116.931168,117.743790,108.932289,3540815
2020-08-24,118.346077,120.516251,117.934990,120.152962,111.161186,4258057
2020-08-25,120.458893,121.242828,119.015297,119.158699,110.241333,3114674
2020-08-26,119.455070,119.617592,118.499046,118.709366,109.825630,3544162
2020-08-27,119.120461,119.598473,118.527725,119.168259,110.250175,3580144
2020-08-28,119.464630,119.789673,118.757172,119.569794,110.621651,3242182
2020-08-31,119.741875,119.741875,117.619499,117.887192,109.064972,5049983
2020-09-01,117.447418,118.499046,116.778206,117.973228,109.144569,3300444
2020-09-02,118.279160,123.040154,118.145317,122.543022,113.372383,6895650
2020-09-03,122.552582,124.235184,118.212234,118.977058,110.073288,5979773
2020-09-04,118.881454,119.837479,115.908218,116.921608,108.171646,6295037
2020-09-08,116.787766,117.466537,115.401527,115.879539,107.207565,5449974
2020-09-09,116.759079,118.260040,115.956024,116.883362,108.136269,3944152
2020-09-10,117.141495,118.145317,114.952202,115.258125,106.632660,4161406
2020-09-11,116.051628,117.304016,115.420647,116.118546,107.428680,3711313
2020-09-14,116.978966,117.954109,116.405357,116.720840,107.985916,3809009
2020-09-15,117.418739,117.973228,116.864243,117.055450,108.295471,3049299
2020-09-16,117.313576,120.286804,117.313576,118.757172,109.869843,3962666
2020-09-17,117.227531,120.028679,116.606117,119.426384,110.488983,3317180
2020-09-18,118.795410,119.426384,117.256210,117.361374,108.578506,5639614
2020-09-21,115.181641,115.391968,113.365204,114.961761,106.358467,5555724
2020-09-22,115.038239,116.108986,114.273422,115.210327,106.588432,3093859
2020-09-23,115.487572,116.242828,113.221794,113.604210,105.102509,4120612
2020-09-24,112.906311,114.263863,111.357552,112.896751,104.447998,3709325
2020-09-25,112.428299,114.158699,111.797325,113.718925,105.208633,3089570
2020-09-28,115.267685,116.950287,115.114723,116.376671,107.667496,3670623
2020-09-29,116.070747,116.816444,114.923515,115.621414,106.968750,2203504
2020-09-30,116.042068,117.504784,115.487572,116.319313,107.614426,3411111
2020-10-01,116.978966,117.877632,115.066925,115.764816,107.101425,3359438
2020-10-02,113.804970,116.395790,113.594643,115.267685,106.641495,3059759
2020-10-05,116.481834,117.351814,115.726578,116.644356,107.915146,3190823
2020-10-06,117.189293,119.340347,116.242828,116.606117,107.879768,4050426
2020-10-07,117.275337,118.919693,116.940727,118.613770,109.737190,2944908
2020-10-08,125.105164,129.541107,124.063095,125.707458,116.300011,26452189
2020-10-09,126.195030,126.195030,121.988525,122.170174,113.027435,8737970
2020-10-12,122.437859,122.609940,120.879539,121.615677,112.514427,4848315
2020-10-13,121.003822,121.558319,118.986618,119.598473,110.648193,5654781
2020-10-14,119.627151,121.357552,119.627151,120.401527,111.391151,3899593
2020-10-15,118.623329,119.713196,118.403442,119.397705,110.462456,3541024
2020-10-16,119.665390,120.869980,119.177818,120.391968,111.382301,4927078
