,Open,High,Low,Close,Volume
0,-0.021750802036478493,-0.021909198389151185,-0.003069072565658222,-0.0032576318312205737,-0.43287481749020273
1,0.01873730834760915,0.012290890909097072,0.01216568353982094,0.013771069230985023,0.19601964769647723
2,-0.030497940304982877,-0.0283066496929892,-0.026714061099962456,-0.027675214530348442,0.3929304802231896
3,0.007156149832276445,0.0053604623053740506,0.004631061834164359,-0.0026823076776053352,-0.31414512144287826
4,-0.005884039040114595,-0.011288803296349282,-0.03073115783960856,-0.004930892698337767,0.4880818262674179
5,-0.010721065751362327,0.02276106399209474,0.02354711272678686,0.026203167914199306,-0.2755065447373136
6,0.03386639571528566,-0.0007636363636370357,0.01443034149289876,-0.0077919774694142786,-0.29512299082896837
7,-0.01281170131371093,0.00018193893518700843,0.00450586504803744,0.007484459959603843,0.146259631327416
8,-0.008221786241267274,-0.01877452370060074,-0.026950935552344124,-0.03846155675913103,1.067134080969319
9,-0.03289962886430148,-0.01512907862783306,-0.025639973546181874,0.0043767840985082865,-0.09905244873261944
10,0.014222583398471664,-0.001054216887320191,0.008797575413591378,-0.019856025385675314,-0.01977357249243858
11,-0.03354178510517474,-0.023820292925905723,-0.046240253730244374,-0.04264279527730718,1.0367653227685851
12,-0.03333335294117382,-0.047567568485858316,-0.060714409299905195,-0.050438172870045914,0.023401100259046022
13,-0.04316426051042935,-0.010945313988675527,0.004499545515531678,0.026920111422988235,-0.25250551190257864
14,0.026286737338103727,0.000942659215039948,0.020803808450864842,-0.011512817565599806,-0.43374913996829145
15,-0.013261154533190656,-0.017239241170288928,-0.023206813366793862,-0.01960704301828363,0.13099338588001722
16,0.02792547624030542,0.029708312499996333,0.026868251120256335,0.04311786005374636,0.6964332424049917
17,-0.006761180351902975,0.0383603779055785,0.024272316680810136,0.04477675133143177,0.3054908504182425
18,0.025260457337416407,0.0067806984681062716,0.020575772287331477,0.0012155432455845105,-0.5430045387821217
19,0.02711780949052908,-0.004412560650768515,-0.01368211240076671,-0.032427390294759516,-0.06484276207090711
20,-0.03839565735210714,-0.025698883680667674,-0.003671970624229221,-0.008985671678654624,-0.39037053121977167
